Employee No.,Gender,Education,Education Field,Job Role,Department,Age group,Work Location,Attrition,Attrition Date,Attrition Label,Dynamic Date,Age,Attrition,Avg. Satisfaction Score,Employee Count,Environment Satisfaction,Attrition Count,Job Involvement,Job Satisfaction,Monthly Income,Percent Salary Hike,Performance Rating,Placeholder,Relationship Satisfaction,Work Life Balance
E_724,Female,Master's Degree,Life Sciences,Healthcare Representative,R & D,35-44,Hydrabad,No,,Current Employees,,38,0,3,1,2,,4,4,7625,13,3,0,3,2
E_725,Female,Associates Degree,Life Sciences,Manufacturing Director,R & D,25-34,Noida,No,,Current Employees,,27,0,2.8,1,3,,3,1,7412,11,3,0,4,3
E_727,Female,Associates Degree,Life Sciences,Research Director,R & D,25-34,Pune,No,,Current Employees,,32,0,3.4,1,3,,3,4,11159,15,3,0,4,3
E_728,Male,Master's Degree,Marketing,Sales Executive,Sales,45-55,Mumbai,No,,Current Employees,,47,0,3,1,4,,3,1,4960,12,3,0,4,3
E_729,Male,Master's Degree,Life Sciences,Sales Executive,Sales,35-44,Delhi,No,,Current Employees,,40,0,2.6,1,4,,2,1,10475,21,4,0,3,3
E_730,Male,Bachelor's Degree,Life Sciences,Research Director,R & D,45-55,Banglore,No,,Current Employees,,53,0,3.2,1,3,,4,3,14814,19,3,0,3,3
E_731,Male,Master's Degree,Human Resources,Manager,HR,35-44,Hydrabad,No,,Current Employees,,41,0,2.4,1,2,,2,4,19141,15,3,0,2,2
E_732,Male,Master's Degree,Marketing,Sales Executive,Sales,> 55,Noida,No,,Current Employees,,60,0,2.4,1,1,,3,1,5405,14,3,0,4,3
E_733,Male,Associates Degree,Life Sciences,Manufacturing Director,R & D,25-34,Pune,No,,Current Employees,,27,0,2.6,1,4,,3,1,8793,21,4,0,3,2
E_734,Male,Bachelor's Degree,Human Resources,Manager,HR,35-44,Mumbai,No,,Current Employees,,41,0,2.8,1,4,,2,3,19189,12,3,0,2,3
E_738,Male,Master's Degree,Marketing,Sales Representative,Sales,45-55,Delhi,No,,Current Employees,,50,0,3.2,1,4,,3,2,3875,15,3,0,4,3
E_741,Female,Associates Degree,Life Sciences,Research Scientist,R & D,25-34,Banglore,Yes,4/30/2022,Attrited Employees,4/1/2022,28,1,2.2,1,1,1,1,2,2216,13,3,0,4,3
E_742,Female,Bachelor's Degree,Life Sciences,Research Director,R & D,35-44,Hydrabad,No,,Current Employees,,36,0,2,1,1,,4,1,11713,14,3,0,1,3
E_743,Female,Bachelor's Degree,Life Sciences,Manufacturing Director,R & D,35-44,Noida,No,,Current Employees,,38,0,3.4,1,3,,3,3,7861,14,3,0,4,4
E_744,Male,Bachelor's Degree,Medical,Laboratory Technician,R & D,35-44,Pune,No,,Current Employees,,44,0,2.2,1,1,,1,3,3708,14,3,0,3,3
E_746,Female,Bachelor's Degree,Medical,Sales Executive,Sales,45-55,Mumbai,No,,Current Employees,,47,0,3.2,1,4,,3,3,13770,12,3,0,4,2
E_747,Male,Doctoral Degree,Marketing,Sales Executive,Sales,25-34,Delhi,No,,Current Employees,,30,0,3.2,1,3,,3,4,5304,23,4,0,4,2
E_749,Male,Bachelor's Degree,Life Sciences,Sales Representative,Sales,25-34,Banglore,No,,Current Employees,,29,0,3,1,3,,3,3,2642,11,3,0,3,3
E_752,Male,Bachelor's Degree,Medical,Research Scientist,R & D,35-44,Hydrabad,Yes,12/27/2021,Attrited Employees,12/1/2021,42,1,3.4,1,3,1,4,3,2759,12,3,0,4,3
E_754,Male,Bachelor's Degree,Life Sciences,Sales Executive,Sales,35-44,Noida,No,,Current Employees,,43,0,3.2,1,4,,2,4,6804,18,3,0,3,3
E_757,Female,Associates Degree,Medical,Healthcare Representative,R & D,25-34,Pune,No,,Current Employees,,34,0,3,1,2,,3,3,6142,11,3,0,4,3
E_758,Male,High School,Medical,Laboratory Technician,R & D,< 25,Mumbai,No,,Current Employees,,23,0,2.8,1,2,,3,1,2500,14,3,0,4,4
E_760,Female,Bachelor's Degree,Human Resources,Human Resources,HR,35-44,Delhi,No,,Current Employees,,39,0,2.6,1,3,,4,2,6389,15,3,0,3,1
E_762,Male,Bachelor's Degree,Medical,Healthcare Representative,R & D,> 55,Banglore,No,,Current Employees,,56,0,3,1,3,,3,4,11103,11,3,0,3,2
E_763,Female,High School,Medical,Research Scientist,R & D,35-44,Hydrabad,No,,Current Employees,,40,0,3.2,1,4,,2,4,2342,20,4,0,4,2
E_764,Female,Bachelor's Degree,Medical,Healthcare Representative,R & D,25-34,Noida,No,,Current Employees,,27,0,1.8,1,4,,2,1,6811,19,3,0,1,1
E_766,Male,Bachelor's Degree,Marketing,Sales Representative,Sales,25-34,Pune,No,,Current Employees,,29,0,3.2,1,4,,3,2,2297,14,3,0,4,3
E_769,Male,Bachelor's Degree,Life Sciences,Laboratory Technician,R & D,45-55,Mumbai,No,,Current Employees,,53,0,3.6,1,4,,3,4,2450,17,3,0,4,3
E_771,Female,Master's Degree,Life Sciences,Healthcare Representative,R & D,35-44,Delhi,No,,Current Employees,,35,0,2.6,1,4,,3,1,5093,11,3,0,1,4
E_772,Male,Master's Degree,Life Sciences,Laboratory Technician,R & D,25-34,Banglore,No,,Current Employees,,32,0,3,1,1,,3,4,5309,15,3,0,4,3
E_773,Male,Doctoral Degree,Medical,Research Scientist,R & D,35-44,Hydrabad,No,,Current Employees,,38,0,2.6,1,4,,3,3,3057,13,3,0,2,1
E_775,Female,Doctoral Degree,Life Sciences,Manufacturing Director,R & D,25-34,Noida,No,,Current Employees,,34,0,2.4,1,2,,3,1,5121,14,3,0,3,3
E_776,Male,Master's Degree,Marketing,Manager,Sales,45-55,Pune,No,,Current Employees,,52,0,2.2,1,3,,2,1,16856,11,3,0,1,4
E_780,Male,Master's Degree,Other,Research Scientist,R & D,25-34,Mumbai,Yes,5/8/2022,Attrited Employees,5/1/2022,33,1,3.2,1,4,1,3,4,2686,13,3,0,3,2
E_781,Female,High School,Medical,Sales Executive,Sales,25-34,Mumbai,No,,Current Employees,,25,0,2.8,1,3,,3,4,6180,23,4,0,2,2
E_783,Male,Associates Degree,Technical Degree,Sales Representative,Sales,45-55,Mumbai,No,,Current Employees,,45,0,2,1,2,,1,3,6632,13,3,0,1,3
E_784,Male,High School,Medical,Research Scientist,R & D,< 25,Mumbai,No,,Current Employees,,23,0,3,1,1,,4,3,3505,18,3,0,4,3
E_785,Female,Associates Degree,Life Sciences,Sales Executive,Sales,45-55,Noida,Yes,11/23/2021,Attrited Employees,11/1/2021,47,1,3.2,1,2,1,4,3,6397,12,3,0,4,3
E_786,Male,Bachelor's Degree,Other,Sales Executive,Sales,25-34,Pune,No,,Current Employees,,34,0,3.4,1,4,,3,4,6274,22,4,0,3,3
E_787,Male,Bachelor's Degree,Medical,Manager,R & D,45-55,Mumbai,Yes,4/29/2022,Attrited Employees,4/1/2022,55,1,3,1,4,1,3,1,19859,13,3,0,4,3
E_789,Male,Master's Degree,Life Sciences,Sales Executive,Sales,35-44,Delhi,No,,Current Employees,,36,0,1.8,1,1,,2,1,7587,15,3,0,2,3
E_791,Male,Master's Degree,Medical,Research Scientist,R & D,45-55,Banglore,No,,Current Employees,,52,0,3,1,4,,3,4,4258,18,3,0,1,3
E_792,Female,Associates Degree,Life Sciences,Laboratory Technician,R & D,25-34,Hydrabad,No,,Current Employees,,26,0,2,1,1,,1,4,4364,14,3,0,1,3
E_793,Female,Bachelor's Degree,Medical,Healthcare Representative,R & D,25-34,Noida,No,,Current Employees,,29,0,2.2,1,2,,3,3,4335,12,3,0,1,2
E_796,Male,Bachelor's Degree,Technical Degree,Sales Executive,Sales,25-34,Pune,Yes,1/5/2022,Attrited Employees,1/1/2022,26,1,2.4,1,4,1,2,1,5326,17,3,0,3,2
E_797,Female,Master's Degree,Life Sciences,Research Scientist,R & D,25-34,Mumbai,No,,Current Employees,,34,0,3.2,1,2,,4,4,3280,16,3,0,3,3
E_799,Female,Master's Degree,Medical,Manufacturing Director,R & D,45-55,Delhi,No,,Current Employees,,54,0,2.6,1,4,,3,1,5485,11,3,0,2,3
E_800,Male,High School,Marketing,Sales Executive,Sales,25-34,Banglore,No,,Current Employees,,27,0,3,1,3,,3,4,4342,19,3,0,2,3
E_802,Female,High School,Life Sciences,Research Scientist,R & D,35-44,Hydrabad,No,,Current Employees,,37,0,2.4,1,4,,3,1,2782,13,3,0,2,2
E_803,Female,Master's Degree,Life Sciences,Manufacturing Director,R & D,35-44,Noida,No,,Current Employees,,38,0,2.6,1,1,,4,1,5980,12,3,0,4,3
E_804,Female,Master's Degree,Medical,Research Scientist,R & D,25-34,Pune,No,,Current Employees,,34,0,2.4,1,3,,2,1,4381,11,3,0,3,3
E_805,Female,Master's Degree,Life Sciences,Sales Representative,Sales,35-44,Mumbai,No,,Current Employees,,35,0,2.4,1,1,,3,4,2572,16,3,0,2,2
E_806,Male,Bachelor's Degree,Life Sciences,Laboratory Technician,R & D,25-34,Delhi,No,,Current Employees,,30,0,2.8,1,4,,1,3,3833,21,4,0,3,3
E_807,Female,Associates Degree,Medical,Healthcare Representative,R & D,35-44,Banglore,No,,Current Employees,,40,0,3.2,1,3,,4,2,4244,24,4,0,4,3
E_808,Female,Associates Degree,Life Sciences,Sales Executive,Sales,25-34,Hydrabad,No,,Current Employees,,34,0,2.4,1,3,,3,1,6500,17,3,0,2,3
E_809,Male,Bachelor's Degree,Life Sciences,Manager,R & D,35-44,Noida,No,,Current Employees,,42,0,2.6,1,2,,3,4,18430,13,3,0,2,2
E_811,Male,Bachelor's Degree,Life Sciences,Laboratory Technician,R & D,< 25,Pune,Yes,2/24/2022,Attrited Employees,2/1/2022,23,1,2.8,1,3,1,4,1,1601,21,4,0,3,3
E_812,Male,Bachelor's Degree,Life Sciences,Laboratory Technician,R & D,< 25,Mumbai,No,,Current Employees,,24,0,2.6,1,3,,2,2,2694,11,3,0,3,3
E_813,Female,Master's Degree,Life Sciences,Laboratory Technician,R & D,45-55,Delhi,No,,Current Employees,,52,0,3,1,4,,3,3,3149,20,4,0,2,3
E_815,Male,Bachelor's Degree,Medical,Research Director,R & D,45-55,Banglore,No,,Current Employees,,50,0,3.2,1,3,,3,3,17639,16,3,0,4,3
E_816,Female,Associates Degree,Life Sciences,Laboratory Technician,R & D,25-34,Hydrabad,Yes,4/30/2022,Attrited Employees,4/1/2022,29,1,2.4,1,2,1,2,1,2319,11,3,0,4,3
E_817,Male,Bachelor's Degree,Medical,Research Director,R & D,25-34,Noida,No,,Current Employees,,33,0,3.4,1,3,,3,3,11691,11,3,0,4,4
E_819,Female,Bachelor's Degree,Marketing,Sales Executive,Sales,25-34,Pune,Yes,12/20/2021,Attrited Employees,12/1/2021,33,1,2.2,1,1,1,3,1,5324,15,3,0,3,3
E_820,Female,Associates Degree,Other,Manager,R & D,45-55,Mumbai,No,,Current Employees,,47,0,3,1,3,,3,4,16752,11,3,0,3,2
E_823,Female,Bachelor's Degree,Other,Manufacturing Director,R & D,35-44,Delhi,No,,Current Employees,,36,0,2.4,1,3,,3,2,5228,15,3,0,1,3
E_824,Male,Associates Degree,Life Sciences,Research Scientist,R & D,25-34,Banglore,No,,Current Employees,,29,0,3.2,1,3,,4,3,2700,24,4,0,3,3
E_825,Male,Master's Degree,Life Sciences,Research Director,R & D,> 55,Hydrabad,Yes,4/17/2022,Attrited Employees,4/1/2022,58,1,3.2,1,4,1,3,2,19246,12,3,0,4,3
E_826,Female,Master's Degree,Life Sciences,Research Scientist,R & D,35-44,Noida,No,,Current Employees,,35,0,3.4,1,4,,4,3,2506,13,3,0,3,3
E_827,Female,Associates Degree,Life Sciences,Manufacturing Director,R & D,35-44,Pune,No,,Current Employees,,42,0,3.4,1,4,,2,4,6062,13,3,0,4,3
E_828,Male,Master's Degree,Medical,Research Scientist,R & D,25-34,Mumbai,Yes,4/29/2022,Attrited Employees,4/1/2022,28,1,3,1,3,1,3,3,4382,17,3,0,4,2
E_829,Male,Bachelor's Degree,Human Resources,Human Resources,HR,35-44,Delhi,No,,Current Employees,,36,0,2.6,1,3,,3,2,2143,13,3,0,2,3
E_830,Female,Bachelor's Degree,Life Sciences,Manufacturing Director,R & D,25-34,Banglore,No,,Current Employees,,32,0,2.8,1,3,,2,3,6162,12,3,0,3,3
E_832,Male,Master's Degree,Medical,Laboratory Technician,R & D,35-44,Mumbai,No,,Current Employees,,40,0,2.6,1,1,,2,3,5094,14,3,0,4,3
E_833,Female,Bachelor's Degree,Medical,Manufacturing Director,R & D,25-34,Mumbai,No,,Current Employees,,30,0,2.6,1,3,,2,4,6877,24,4,0,2,2
E_834,Female,Bachelor's Degree,Life Sciences,Research Scientist,R & D,45-55,Mumbai,No,,Current Employees,,45,0,2.8,1,2,,2,3,2274,14,3,0,4,3
E_836,Male,Bachelor's Degree,Life Sciences,Manufacturing Director,R & D,35-44,Mumbai,No,,Current Employees,,42,0,2.6,1,2,,3,2,4434,13,3,0,4,2
E_837,Male,Bachelor's Degree,Life Sciences,Healthcare Representative,R & D,35-44,Delhi,No,,Current Employees,,38,0,1.8,1,1,,2,1,6288,15,3,0,3,2
E_838,Female,Master's Degree,Life Sciences,Research Scientist,R & D,25-34,Banglore,No,,Current Employees,,34,0,3,1,3,,2,4,2553,16,3,0,3,3
E_840,Female,Bachelor's Degree,Marketing,Sales Executive,Sales,45-55,Hydrabad,Yes,2/3/2022,Attrited Employees,2/1/2022,49,1,3,1,3,1,3,4,7654,18,3,0,1,4
E_842,Male,High School,Medical,Sales Executive,Sales,45-55,Noida,Yes,4/29/2022,Attrited Employees,4/1/2022,55,1,3,1,3,1,3,4,5160,16,3,0,3,2
E_843,Male,Associates Degree,Life Sciences,Research Director,R & D,35-44,Pune,No,,Current Employees,,43,0,2.4,1,2,,3,1,17159,24,4,0,3,3
E_844,Male,High School,Technical Degree,Research Director,R & D,25-34,Mumbai,No,,Current Employees,,27,0,2.8,1,3,,2,4,12808,16,3,0,2,3
E_845,Male,Bachelor's Degree,Other,Manufacturing Director,R & D,35-44,Delhi,No,,Current Employees,,35,0,3,1,3,,3,3,10221,21,4,0,2,4
E_846,Female,Master's Degree,Marketing,Sales Executive,Sales,25-34,Banglore,No,,Current Employees,,28,0,2.2,1,2,,3,2,4779,20,4,0,1,3
E_847,Male,Associates Degree,Human Resources,Human Resources,HR,25-34,Banglore,No,,Current Employees,,34,0,2.8,1,3,,3,4,3737,19,3,0,3,1
E_848,Female,Associates Degree,Medical,Research Scientist,R & D,25-34,Banglore,Yes,4/4/2022,Attrited Employees,4/1/2022,26,1,2.4,1,3,1,2,3,2366,14,3,0,1,3
E_850,Male,Bachelor's Degree,Medical,Research Scientist,R & D,25-34,Banglore,No,,Current Employees,,27,0,3.2,1,4,,3,4,1706,11,3,0,3,2
E_851,Female,Master's Degree,Marketing,Manager,Sales,45-55,Banglore,No,,Current Employees,,51,0,2.4,1,1,,3,3,16307,14,3,0,3,2
E_852,Male,Bachelor's Degree,Medical,Healthcare Representative,R & D,35-44,Delhi,No,,Current Employees,,44,0,3,1,4,,3,2,5933,12,3,0,4,2
E_854,Male,High School,Medical,Research Scientist,R & D,25-34,Banglore,No,,Current Employees,,25,0,2.2,1,1,,4,1,3424,13,3,0,3,2
E_855,Male,Bachelor's Degree,Medical,Sales Executive,Sales,25-34,Hydrabad,No,,Current Employees,,33,0,2,1,1,,4,1,4037,22,4,0,1,3
E_856,Female,High School,Medical,Research Scientist,R & D,35-44,Noida,No,,Current Employees,,35,0,2.4,1,3,,2,1,2559,11,3,0,4,2
E_857,Male,Associates Degree,Life Sciences,Sales Executive,Sales,35-44,Pune,No,,Current Employees,,36,0,3,1,2,,3,4,6201,14,3,0,4,2
E_859,Male,Master's Degree,Life Sciences,Sales Executive,Sales,25-34,Mumbai,No,,Current Employees,,32,0,2.8,1,2,,3,4,4403,11,3,0,3,2
E_861,Male,Master's Degree,Life Sciences,Research Scientist,R & D,25-34,Delhi,No,,Current Employees,,30,0,2.4,1,2,,2,4,3761,12,3,0,2,2
E_862,Female,Associates Degree,Marketing,Sales Executive,Sales,45-55,Banglore,No,,Current Employees,,53,0,2.8,1,1,,2,4,10934,18,3,0,4,3
E_864,Male,Bachelor's Degree,Marketing,Sales Executive,Sales,45-55,Hydrabad,No,,Current Employees,,45,0,2.8,1,4,,3,1,10761,12,3,0,3,3
E_865,Female,Associates Degree,Medical,Research Scientist,R & D,25-34,Noida,No,,Current Employees,,32,0,3,1,3,,4,3,5175,12,3,0,3,2
E_867,Female,Master's Degree,Medical,Manufacturing Director,R & D,45-55,Pune,No,,Current Employees,,52,0,3,1,3,,2,4,13826,22,4,0,3,3
E_868,Male,Master's Degree,Marketing,Sales Executive,Sales,35-44,Mumbai,No,,Current Employees,,37,0,3.2,1,4,,2,3,6334,19,3,0,4,3
E_869,Male,Associates Degree,Medical,Human Resources,HR,25-34,Delhi,No,,Current Employees,,28,0,3,1,2,,2,4,4936,13,3,0,4,3
E_872,Male,Associates Degree,Life Sciences,Manufacturing Director,R & D,< 25,Banglore,No,,Current Employees,,22,0,2.4,1,4,,2,4,4775,22,4,0,1,1
E_874,Male,Master's Degree,Life Sciences,Laboratory Technician,R & D,35-44,Mumbai,No,,Current Employees,,44,0,2.8,1,1,,4,4,2818,24,4,0,3,2
E_875,Male,High School,Medical,Research Scientist,R & D,35-44,Mumbai,No,,Current Employees,,42,0,3.2,1,2,,3,4,2515,14,3,0,4,3
E_878,Male,Bachelor's Degree,Life Sciences,Human Resources,HR,35-44,Mumbai,No,,Current Employees,,36,0,2,1,1,,2,1,2342,21,4,0,3,3
E_879,Male,High School,Other,Sales Executive,Sales,25-34,Mumbai,No,,Current Employees,,25,0,2.8,1,3,,3,1,4194,18,3,0,4,3
E_880,Female,Bachelor's Degree,Life Sciences,Manufacturing Director,R & D,35-44,Delhi,No,,Current Employees,,35,0,2.8,1,4,,2,3,10685,20,4,0,2,3
E_881,Female,Master's Degree,Life Sciences,Research Scientist,R & D,35-44,Banglore,Yes,6/18/2021,Attrited Employees,6/1/2021,35,1,2.4,1,4,1,3,2,2022,19,3,0,1,2
E_882,Male,Bachelor's Degree,Life Sciences,Laboratory Technician,R & D,25-34,Hydrabad,No,,Current Employees,,32,0,3.2,1,4,,3,4,2314,12,3,0,2,3
E_885,Male,High School,Marketing,Sales Executive,Sales,25-34,Noida,No,,Current Employees,,25,0,2.2,1,3,,2,1,4256,12,3,0,1,4
E_887,Female,Bachelor's Degree,Technical Degree,Research Scientist,R & D,45-55,Pune,No,,Current Employees,,49,0,2.4,1,3,,3,1,3580,16,3,0,2,3
E_888,Male,High School,Life Sciences,Laboratory Technician,R & D,< 25,Mumbai,No,,Current Employees,,24,0,2.6,1,1,,2,4,3162,17,3,0,4,2
E_889,Male,Associates Degree,Life Sciences,Sales Executive,Sales,25-34,Delhi,No,,Current Employees,,32,0,2.8,1,2,,3,2,6524,14,3,0,4,3
E_893,Male,Bachelor's Degree,Marketing,Sales Representative,Sales,35-44,Banglore,No,,Current Employees,,38,0,2.6,1,2,,2,2,2899,19,3,0,4,3
E_894,Female,Bachelor's Degree,Life Sciences,Laboratory Technician,R & D,35-44,Hydrabad,No,,Current Employees,,42,0,3,1,3,,4,4,5231,13,3,0,2,2
E_895,Male,Master's Degree,Life Sciences,Research Scientist,R & D,25-34,Noida,No,,Current Employees,,31,0,3.2,1,4,,3,4,2356,19,3,0,2,3
E_896,Female,Bachelor's Degree,Medical,Sales Representative,Sales,25-34,Pune,Yes,5/6/2022,Attrited Employees,5/1/2022,29,1,2.6,1,2,1,2,3,2800,19,3,0,3,3
E_897,Male,Bachelor's Degree,Marketing,Sales Executive,Sales,45-55,Mumbai,No,,Current Employees,,53,0,2.8,1,1,,3,4,11836,14,3,0,3,3
E_899,Male,Bachelor's Degree,Technical Degree,Manufacturing Director,R & D,35-44,Delhi,No,,Current Employees,,35,0,2.4,1,4,,2,2,10903,16,3,0,1,3
E_900,Female,Associates Degree,Medical,Sales Representative,Sales,35-44,Banglore,No,,Current Employees,,37,0,3,1,3,,3,4,2973,15,3,0,2,3
E_901,Female,Master's Degree,Life Sciences,Research Director,R & D,45-55,Hydrabad,No,,Current Employees,,53,0,3.4,1,4,,3,4,14275,18,3,0,3,3
E_902,Female,Bachelor's Degree,Life Sciences,Healthcare Representative,R & D,35-44,Noida,No,,Current Employees,,43,0,3,1,4,,3,4,5562,13,3,0,2,2
E_903,Female,Associates Degree,Marketing,Sales Executive,Sales,45-55,Pune,No,,Current Employees,,47,0,2.8,1,3,,3,4,4537,22,4,0,1,3
E_904,Male,Associates Degree,Medical,Sales Executive,Sales,35-44,Mumbai,No,,Current Employees,,37,0,2.6,1,1,,3,2,7642,13,3,0,4,3
E_905,Male,Master's Degree,Life Sciences,Manager,R & D,45-55,Delhi,No,,Current Employees,,50,0,2.4,1,1,,3,1,17924,11,3,0,4,3
E_909,Female,Bachelor's Degree,Life Sciences,Human Resources,HR,35-44,Banglore,No,,Current Employees,,39,0,3.2,1,4,,2,4,5204,11,3,0,3,3
E_910,Male,Associates Degree,Human Resources,Human Resources,HR,25-34,Hydrabad,No,,Current Employees,,33,0,3.2,1,4,,3,2,2277,11,3,0,3,4
E_911,Male,Master's Degree,Life Sciences,Laboratory Technician,R & D,25-34,Noida,Yes,6/22/2021,Attrited Employees,6/1/2021,32,1,2.4,1,1,1,3,4,2795,24,4,0,3,1
E_912,Female,High School,Medical,Laboratory Technician,R & D,25-34,Pune,No,,Current Employees,,29,0,2.6,1,1,,2,4,2532,14,3,0,3,3
E_913,Male,Associates Degree,Life Sciences,Research Scientist,R & D,35-44,Mumbai,No,,Current Employees,,44,0,2.6,1,2,,3,1,2559,13,3,0,4,3
E_916,Male,Master's Degree,Medical,Sales Executive,Sales,25-34,Delhi,No,,Current Employees,,28,0,2.6,1,1,,3,4,4908,14,3,0,2,3
E_918,Male,High School,Life Sciences,Laboratory Technician,R & D,> 55,Banglore,Yes,4/13/2022,Attrited Employees,4/1/2022,58,1,3.2,1,4,1,2,4,2380,14,3,0,4,2
E_920,Female,Bachelor's Degree,Life Sciences,Manufacturing Director,R & D,35-44,Mumbai,No,,Current Employees,,43,0,2.6,1,1,,3,2,4765,21,4,0,3,4
E_922,Female,Bachelor's Degree,Medical,Sales Representative,Sales,< 25,Mumbai,Yes,4/29/2022,Attrited Employees,4/1/2022,20,1,2.8,1,3,1,2,3,2044,13,3,0,4,2
E_923,Female,High School,Other,Research Scientist,R & D,< 25,Mumbai,Yes,2/12/2022,Attrited Employees,2/1/2022,21,1,2.8,1,4,1,3,4,2693,19,3,0,1,2
E_924,Male,High School,Life Sciences,Healthcare Representative,R & D,35-44,Mumbai,No,,Current Employees,,36,0,2.6,1,3,,3,4,6586,17,3,0,1,2
E_925,Female,Master's Degree,Life Sciences,Sales Representative,Sales,45-55,Delhi,No,,Current Employees,,47,0,2.6,1,4,,2,4,3294,18,3,0,1,2
E_926,Female,High School,Life Sciences,Manufacturing Director,R & D,< 25,Banglore,Yes,4/4/2022,Attrited Employees,4/1/2022,22,1,2.6,1,2,1,3,3,4171,19,3,0,1,4
E_927,Female,Master's Degree,Life Sciences,Laboratory Technician,R & D,35-44,Hydrabad,Yes,4/17/2022,Attrited Employees,4/1/2022,41,1,2.4,1,2,1,1,4,2778,13,3,0,3,2
E_930,Female,Bachelor's Degree,Medical,Research Scientist,R & D,25-34,Noida,No,,Current Employees,,28,0,2.8,1,3,,3,3,2377,18,3,0,2,3
E_932,Male,Bachelor's Degree,Medical,Laboratory Technician,R & D,35-44,Pune,Yes,4/1/2022,Attrited Employees,4/1/2022,39,1,2.6,1,4,1,3,1,2404,21,4,0,4,1
E_933,Female,Bachelor's Degree,Life Sciences,Research Scientist,R & D,25-34,Mumbai,No,,Current Employees,,27,0,2.8,1,2,,3,3,2318,19,3,0,3,3
E_934,Male,Bachelor's Degree,Life Sciences,Laboratory Technician,R & D,25-34,Delhi,No,,Current Employees,,34,0,2.4,1,2,,3,2,2008,14,3,0,2,3
E_936,Female,Associates Degree,Medical,Sales Executive,Sales,35-44,Banglore,No,,Current Employees,,42,0,2.4,1,3,,2,3,6244,17,3,0,1,3
E_939,Male,Master's Degree,Other,Research Scientist,R & D,25-34,Hydrabad,No,,Current Employees,,33,0,2.2,1,3,,2,1,2799,11,3,0,2,3
E_940,Female,Bachelor's Degree,Technical Degree,Healthcare Representative,R & D,> 55,Noida,No,,Current Employees,,58,0,2.8,1,3,,2,2,10552,13,3,0,4,3
E_941,Male,Master's Degree,Life Sciences,Sales Representative,Sales,25-34,Pune,No,,Current Employees,,31,0,2.6,1,2,,2,3,2329,15,3,0,2,4
E_942,Female,High School,Life Sciences,Healthcare Representative,R & D,35-44,Mumbai,No,,Current Employees,,35,0,3.2,1,4,,3,4,4014,25,4,0,4,1
E_944,Female,Associates Degree,Other,Laboratory Technician,R & D,45-55,Delhi,No,,Current Employees,,49,0,2.2,1,1,,3,2,7403,11,3,0,3,2
E_945,Male,Master's Degree,Medical,Research Scientist,R & D,45-55,Banglore,No,,Current Employees,,48,0,2.6,1,4,,3,3,2259,17,3,0,1,2
E_947,Female,Associates Degree,Marketing,Sales Executive,Sales,25-34,Hydrabad,No,,Current Employees,,31,0,3.2,1,4,,3,3,6932,13,3,0,4,2
E_949,Male,Master's Degree,Other,Research Scientist,R & D,35-44,Noida,No,,Current Employees,,36,0,3,1,2,,3,4,4678,18,3,0,3,3
E_950,Female,Bachelor's Degree,Technical Degree,Research Director,R & D,35-44,Pune,No,,Current Employees,,38,0,2.6,1,4,,3,1,13582,13,3,0,2,3
E_951,Female,Bachelor's Degree,Life Sciences,Laboratory Technician,R & D,25-34,Mumbai,No,,Current Employees,,32,0,2.6,1,3,,2,2,2332,20,4,0,3,3
E_952,Male,Associates Degree,Marketing,Sales Representative,Sales,25-34,Delhi,Yes,11/23/2021,Attrited Employees,11/1/2021,25,1,2.6,1,3,1,2,2,2413,18,3,0,3,3
E_954,Male,Master's Degree,Marketing,Sales Executive,Sales,35-44,Banglore,No,,Current Employees,,40,0,1.8,1,1,,2,2,9705,12,3,0,2,2
E_956,Male,Bachelor's Degree,Medical,Sales Executive,Sales,25-34,Hydrabad,No,,Current Employees,,26,0,2.2,1,3,,2,1,4294,12,3,0,2,3
E_957,Male,Bachelor's Degree,Medical,Laboratory Technician,R & D,35-44,Noida,No,,Current Employees,,41,0,2.8,1,4,,3,1,4721,13,3,0,3,3
E_958,Male,Master's Degree,Medical,Laboratory Technician,R & D,35-44,Pune,No,,Current Employees,,36,0,3,1,3,,3,3,2519,21,4,0,3,3
E_959,Male,Bachelor's Degree,Other,Sales Representative,Sales,< 25,Mumbai,Yes,1/28/2022,Attrited Employees,1/1/2022,19,1,2.8,1,4,1,2,2,2121,13,3,0,2,4
